ArticleID,PubDate,AuthorID,Year,Received,Accepted,CiteCount,ReceivedYear,AcceptedYear,FirstPage,LastPage,PageN,ReviewLength,Birth,ChildReceived,ChildAccepted
10947,1993-10-01,1117,1993,1989-12-01,1992-12-01,47,1989,1992,889,902,13,36.53333333333333,0,,
10137,2015-01-01,1120,2015,2012-01-01,2014-07-01,30,2012,2014,333,359,26,30.4,0,,
10181,2014-01-01,1122,2014,2010-08-01,2013-02-01,43,2010,2013,137,185,48,30.5,0,,
291,1992-01-01,1129,1992,1988-07-01,1991-05-01,74,1988,1991,107,118,11,34.46666666666667,0,,
4119,2007-09-01,1133,2007,2005-11-01,2007-01-01,50,2005,2007,1371,1409,38,14.2,0,,
4141,2008-05-01,1133,2008,2006-04-01,2007-12-01,41,2006,2007,619,641,22,20.3,0,,
8516,2011-03-01,1133,2011,2009-11-01,2010-09-01,27,2009,2010,555,600,45,10.133333333333333,0,,
8580,2012-09-01,1133,2012,2010-10-01,2012-03-01,119,2010,2012,1977,2016,39,17.233333333333334,0,,
9861,2008-10-01,1133,2008,2007-04-01,2008-02-01,29,2007,2008,987,1009,22,10.2,0,,
9949,2010-07-01,1133,2010,2008-02-01,2009-08-01,20,2008,2009,841,881,40,18.233333333333334,0,,
10013,2011-10-01,1133,2011,2008-11-01,2010-12-01,162,2008,2010,1201,1236,35,25.333333333333332,0,,
10140,2015-04-01,1133,2015,2013-01-01,2014-09-01,14,2013,2014,423,456,33,20.266666666666666,0,,
10427,2000-10-01,1133,2000,1997-09-01,1999-12-01,38,1997,1999,585,607,22,27.366666666666667,0,,
10503,2002-10-01,1133,2002,2001-05-01,2002-02-01,429,2001,2002,781,809,28,9.2,0,,
10519,2003-04-01,1133,2003,1998-12-01,2002-08-01,208,1998,2002,199,230,31,44.63333333333333,0,,
10676,1997-07-01,1133,1997,1995-06-01,1997-01-01,174,1995,1997,445,464,19,19.333333333333332,0,,
8487,2012-05-01,1138,2012,2009-06-01,2011-07-01,11,2009,2011,1063,1104,41,25.333333333333332,0,,
10428,2000-10-01,1138,2000,1995-10-01,2000-06-01,60,1995,2000,609,633,24,56.833333333333336,0,,
8212,2013-11-01,1141,2013,2011-10-01,2013-03-01,7,2011,2013,2303,2350,47,17.233333333333334,0,,
10048,2012-04-01,1141,2012,2009-12-01,2011-05-01,9,2009,2011,778,811,33,17.2,0,,
1026,1980-04-01,1143,1980,1978-06-01,1979-07-01,15,1978,1979,627,642,15,13.166666666666666,0,,
1677,1970-09-01,1143,1970,1969-03-01,1969-03-01,14,1969,1969,704,711,7,0.0,0,,
11609,1978-06-01,1143,1978,1975-11-01,1977-01-01,11,1975,1977,215,227,12,14.233333333333333,0,,
372,1990-09-01,1144,1990,1988-05-01,1989-10-01,210,1988,1989,1151,1180,29,17.266666666666666,0,,
761,1983-11-01,1144,1983,1981-06-01,1983-01-01,27,1981,1983,1677,1698,21,19.3,0,,
1192,1978-03-01,1144,1978,1976-04-01,1977-04-01,360,1976,1977,403,426,23,12.166666666666666,0,,
1392,1976-01-01,1144,1976,1973-07-01,1974-07-01,32,1973,1974,913,931,18,12.166666666666666,0,,
11078,1986-08-01,1144,1986,1985-12-01,1986-03-01,23,1985,1986,579,601,22,3.0,0,,
8258,2015-01-01,1154,2015,2012-11-01,2014-09-01,10,2012,2014,101,154,53,22.3,0,,
8338,2010-03-01,1155,2010,2007-02-01,2009-06-01,55,2007,2009,453,508,55,28.366666666666667,0,,
10757,1999-10-01,1155,1999,1997-02-01,1998-12-01,24,1997,1998,743,768,25,22.266666666666666,0,,
11112,1987-07-01,1155,1987,1985-07-01,1987-01-01,62,1985,1987,413,436,23,18.3,0,,
109,1996-03-01,1164,1996,1993-08-01,1994-11-01,29,1993,1994,333,341,8,15.233333333333333,0,,
453,1989-01-01,1164,1989,1986-04-01,1988-08-01,82,1986,1988,135,162,27,28.433333333333334,0,,
10619,1995-07-01,1164,1995,1988-04-01,1995-04-01,21,1988,1995,491,512,21,85.2,0,,
8454,2010-11-01,1169,2010,2008-10-01,2010-04-01,15,2008,2010,1973,2004,31,18.233333333333334,0,,
9285,2015-03-01,1169,2015,2013-07-01,2014-08-01,5,2013,2014,693,728,35,13.2,0,,
123,1995-11-01,1171,1995,1993-07-01,1995-01-01,41,1993,1995,1303,1320,17,18.3,0,,
177,1994-09-01,1171,1994,1992-03-01,1993-11-01,12,1992,1993,1161,1178,17,20.333333333333332,0,,
1021,1980-05-01,1171,1980,1978-04-01,1979-07-01,69,1978,1979,1053,1060,7,15.2,0,,
10042,2012-04-01,1171,2012,2008-11-01,2011-05-01,68,2008,2011,581,608,27,30.366666666666667,0,,
11455,1984-01-01,1171,1984,1982-05-01,1983-05-01,21,1982,1983,171,176,5,12.166666666666666,0,,
100,1996-07-01,1175,1996,1991-09-01,1995-07-01,190,1991,1995,957,979,22,46.63333333333333,0,,
445,1989-03-01,1175,1989,1985-12-01,1988-06-01,267,1985,1988,411,445,34,30.433333333333334,0,,
487,1988-05-01,1175,1988,1986-04-01,1987-04-01,137,1986,1987,497,530,33,12.166666666666666,0,,
3772,2001-09-01,1175,2001,1999-04-01,2000-06-01,470,1999,2000,1127,1160,33,14.233333333333333,0,,
4019,2005-11-01,1175,2005,2002-09-01,2005-04-01,57,2002,2005,1723,1770,47,31.433333333333334,0,,
9471,2015-11-01,1175,2015,2012-11-01,2015-07-01,9,2012,2015,2453,2483,30,32.4,0,,
10179,2014-01-01,1175,2014,2011-10-01,2013-06-01,27,2011,2013,84,111,27,20.3,0,,
10438,2001-01-01,1177,2001,1996-10-01,2000-01-01,12,1996,2000,21,44,23,39.56666666666667,0,,
10135,2015-01-01,1180,2015,2012-10-01,2014-06-01,29,2012,2014,258,296,38,20.266666666666666,0,,
468,1988-09-01,1182,1988,1986-06-01,1987-10-01,109,1986,1987,1045,1064,19,16.233333333333334,0,,
3698,1999-09-01,1182,1999,1996-07-01,1998-05-01,13,1996,1998,1157,1184,27,22.3,0,,
4054,2006-07-01,1182,2006,2001-03-01,2005-12-01,79,2001,2005,929,966,37,57.86666666666667,0,,
818,1983-03-01,1184,1983,1979-11-01,1982-03-01,692,1979,1982,277,304,27,28.366666666666667,0,,
1271,1977-05-01,1184,1977,1975-08-01,1976-05-01,20,1975,1976,969,990,21,9.133333333333333,0,,
1474,1974-05-01,1184,1974,1972-01-01,1973-01-01,41,1972,1973,559,578,19,12.2,0,,
10861,1992-01-01,1184,1992,1988-01-01,1991-04-01,114,1988,1991,25,61,36,39.53333333333333,0,,
11082,1986-08-01,1184,1986,1986-02-01,1986-03-01,209,1986,1986,671,690,19,0.9333333333333333,0,,
323,1991-07-01,1191,1991,1988-10-01,1990-10-01,98,1988,1990,1023,1039,16,24.333333333333332,0,,
661,1985-07-01,1191,1985,1983-10-01,1984-08-01,90,1983,1984,873,888,15,10.166666666666666,0,,
8375,2010-07-01,1197,2010,2007-09-01,2009-07-01,24,2007,2009,1413,1434,21,22.3,0,,
931,1981-07-01,1198,1981,1979-06-01,1980-04-01,104,1979,1980,911,920,9,10.166666666666666,0,,
10779,1990-04-01,1198,1990,1988-12-01,1989-09-01,238,1988,1989,183,203,20,9.133333333333333,0,,
10839,1991-05-01,1198,1991,1989-09-01,1991-01-01,36,1989,1991,455,477,22,16.233333333333334,0,,
11184,1989-04-01,1198,1989,1987-10-01,1988-10-01,43,1987,1988,179,198,19,12.2,0,,
397,1990-03-01,1201,1990,1988-01-01,1989-08-01,29,1988,1989,411,428,17,19.266666666666666,0,,
9991,2011-04-01,1201,2011,2008-06-01,2010-06-01,28,2008,2010,523,558,35,24.333333333333332,0,,
10044,2012-04-01,1202,2012,2008-02-01,2011-01-01,167,2008,2011,645,677,32,35.5,0,,
10177,2014-01-01,1202,2014,2011-08-01,2013-06-01,5,2011,2013,30,56,26,22.333333333333332,0,,
3765,2001-07-01,1205,2001,1999-02-01,2000-06-01,125,1999,2000,935,957,22,16.2,0,,
11004,1985-04-01,1211,1985,1984-07-01,1984-12-01,114,1984,1984,211,221,10,5.1,0,,
3759,2001-05-01,1224,2001,1998-12-01,2000-10-01,295,1998,2000,633,664,31,22.333333333333332,0,,
1695,1970-05-01,1226,1970,1969-01-01,1969-04-01,5,1969,1969,559,573,14,3.0,0,,
9989,2011-04-01,1228,2011,2008-12-01,2010-06-01,14,2008,2010,458,486,28,18.233333333333334,0,,
202,1994-01-01,1232,1994,1992-05-01,1993-06-01,62,1992,1993,117,156,39,13.2,0,,
159,1995-01-01,1233,1995,1992-01-01,1994-04-01,107,1992,1994,29,50,21,27.366666666666667,0,,
10843,1991-05-01,1233,1991,1990-01-01,1991-02-01,172,1990,1991,529,546,17,13.2,0,,
3747,2001-01-01,1234,2001,1996-11-01,2000-06-01,30,1996,2000,163,189,26,43.6,0,,
10168,2015-10-01,1234,2015,2011-11-01,2015-01-01,2,2011,2015,1383,1408,25,38.56666666666667,0,,
497,1988-03-01,1235,1988,1985-10-01,1987-07-01,60,1985,1987,295,316,21,21.266666666666666,0,,
729,1984-05-01,1235,1984,1982-11-01,1983-08-01,25,1982,1983,563,578,15,9.1,0,,
11444,1984-01-01,1235,1984,1981-07-01,1983-10-01,121,1981,1983,1,12,11,27.4,0,,
11643,1977-10-01,1235,1977,1974-05-01,1976-12-01,57,1974,1976,585,594,9,31.5,0,,
515,1987-11-01,1237,1987,1986-01-01,1987-01-01,23,1986,1987,1331,1348,17,12.166666666666666,0,,
862,1982-07-01,1237,1982,1981-02-01,1981-06-01,1021,1981,1981,863,894,31,4.0,0,,
1100,1979-05-01,1237,1979,1978-03-01,1978-03-01,262,1978,1978,565,577,12,0.0,0,,
1128,1979-01-01,1237,1979,1977-07-01,1977-11-01,41,1977,1977,91,100,9,4.1,0,,
1209,1978-01-01,1237,1978,1976-08-01,1977-02-01,488,1976,1977,185,200,15,6.133333333333334,0,,
10802,1990-10-01,1237,1990,1988-01-01,1990-03-01,54,1988,1990,555,573,18,26.333333333333332,0,,
11120,1987-10-01,1237,1987,1986-06-01,1987-05-01,32,1986,1987,541,568,27,11.133333333333333,0,,
559,1987-03-01,1238,1987,1982-02-01,1986-02-01,704,1982,1986,391,407,16,48.7,0,,
55,1997-07-01,1242,1997,1995-08-01,1996-09-01,114,1995,1996,875,911,36,13.233333333333333,0,,
3714,2000-03-01,1242,2000,1997-07-01,1998-12-01,94,1997,1998,309,342,33,17.266666666666666,0,,
3722,2000-07-01,1242,2000,1997-10-01,1999-06-01,90,1997,1999,799,837,38,20.266666666666666,0,,
10460,2001-07-01,1242,2001,1998-05-01,2000-10-01,8,1998,2000,573,592,19,29.466666666666665,0,,
10521,2003-04-01,1242,2003,2000-07-01,2002-04-01,64,2000,2002,253,279,26,21.3,0,,
10593,2004-10-01,1242,2004,2001-01-01,2003-09-01,5,2001,2003,1119,1141,22,32.43333333333333,0,,
10631,1996-01-01,1242,1996,1993-08-01,1995-09-01,26,1993,1995,81,105,24,25.366666666666667,0,,
10764,1999-10-01,1242,1999,1997-07-01,1999-01-01,52,1997,1999,929,947,18,18.3,0,,
3864,2003-07-01,1245,2003,2001-09-01,2002-10-01,28,2001,2002,1191,1214,23,13.166666666666666,0,,
9772,2006-10-01,1245,2006,2003-04-01,2006-02-01,15,2003,2006,1039,1056,17,34.56666666666667,0,,
9785,2007-01-01,1247,2007,2003-03-01,2006-05-01,73,2003,2006,255,281,26,38.56666666666667,0,,
9842,2008-04-01,1247,2008,2006-06-01,2007-09-01,15,2006,2007,499,527,28,15.233333333333333,0,,
10034,2012-01-01,1247,2012,2010-08-01,2011-03-01,29,2010,2011,340,374,34,7.066666666666666,0,,
10093,2013-04-01,1248,2013,2007-11-01,2012-09-01,8,2007,2012,538,567,29,58.86666666666667,0,,
3679,1999-02-01,1250,1999,1994-02-01,1998-01-01,471,1994,1998,251,333,82,47.666666666666664,0,,
864,1982-07-01,1255,1982,1980-02-01,1981-09-01,673,1980,1981,911,930,19,19.266666666666666,0,,
10757,1999-10-01,1255,1999,1997-02-01,1998-12-01,24,1997,1998,743,768,25,22.266666666666666,0,,
11112,1987-07-01,1255,1987,1985-07-01,1987-01-01,62,1985,1987,413,436,23,18.3,0,,
840,1982-11-01,1257,1982,1980-01-01,1980-11-01,13,1980,1980,1371,1391,20,10.166666666666666,0,,
11423,1983-07-01,1257,1983,1981-07-01,1982-09-01,48,1981,1982,467,494,27,14.233333333333333,0,,
11149,1988-04-01,1259,1988,1986-04-01,1987-07-01,26,1986,1987,301,322,21,15.2,0,,
8294,2010-01-01,1261,2010,2005-10-01,2009-10-01,10,2005,2009,285,308,23,48.7,0,,
8254,2014-05-01,1265,2014,2012-10-01,2013-12-01,4,2012,2013,1133,1151,18,14.2,0,,
8213,2013-01-01,1268,2013,2011-11-01,2012-05-01,16,2011,2012,341,361,20,6.066666666666666,0,,
8342,2010-03-01,1268,2010,2007-03-01,2009-07-01,15,2007,2009,655,695,40,28.433333333333334,0,,
8549,2012-01-01,1268,2012,2010-05-01,2011-06-01,6,2010,2011,89,141,52,13.2,0,,
9824,2008-01-01,1268,2008,2005-12-01,2007-07-01,38,2005,2007,3,28,25,19.233333333333334,0,,
9471,2015-11-01,1275,2015,2012-11-01,2015-07-01,9,2012,2015,2453,2483,30,32.4,0,,
9909,2009-07-01,1275,2009,2005-10-01,2008-08-01,190,2005,2008,1071,1102,31,34.5,0,,
11101,1987-04-01,1277,1987,1984-02-01,1986-10-01,24,1984,1986,265,277,12,32.43333333333333,0,,
11142,1988-04-01,1277,1988,1986-07-01,1987-11-01,139,1986,1987,185,199,14,16.266666666666666,0,,
265,1992-07-01,1281,1992,1990-07-01,1991-12-01,203,1990,1991,745,780,35,17.266666666666666,0,,
435,1989-05-01,1281,1989,1984-07-01,1988-09-01,1106,1984,1988,571,587,16,50.766666666666666,0,,
791,1983-07-01,1281,1983,1982-03-01,1982-09-01,64,1982,1982,1021,1031,10,6.133333333333334,0,,
972,1980-11-01,1281,1980,1978-09-01,1979-12-01,98,1978,1979,1585,1593,8,15.2,0,,
1143,1978-11-01,1281,1978,1976-08-01,1977-07-01,33,1976,1977,1447,1474,27,11.133333333333333,0,,
1239,1977-09-01,1281,1977,1976-03-01,1976-09-01,26,1976,1976,1431,1438,7,6.133333333333334,0,,
1567,1972-11-01,1281,1972,1970-09-01,1971-05-01,12,1970,1971,1091,1108,17,8.066666666666666,0,,
1594,1972-05-01,1281,1972,1970-09-01,1970-09-01,53,1970,1970,579,580,1,0.0,0,,
3834,2003-01-01,1281,2003,2000-04-01,2001-10-01,25,2000,2001,1,26,25,18.266666666666666,0,,
4001,2005-07-01,1281,2005,2003-09-01,2004-09-01,23,2003,2004,1125,1136,11,12.2,0,,
8259,2014-07-01,1281,2014,2012-12-01,2014-03-01,9,2012,2014,1405,1442,37,15.166666666666666,0,,
8456,2010-03-01,1281,2010,2008-11-01,2009-09-01,47,2008,2009,755,770,15,10.133333333333333,0,,
9898,2009-04-01,1286,2009,2007-02-01,2008-08-01,26,2007,2008,761,794,33,18.233333333333334,0,,
10561,2004-01-01,1287,2004,1999-06-01,2002-04-01,135,1999,2002,265,284,19,34.5,0,,
9898,2009-04-01,1290,2009,2007-02-01,2008-08-01,26,2007,2008,761,794,33,18.233333333333334,0,,
1157,1978-07-01,1301,1978,1976-06-01,1977-05-01,35,1976,1977,739,760,21,11.133333333333333,0,,
9893,2009-04-01,1303,2009,2003-12-01,2008-07-01,30,2003,2008,597,628,31,55.8,0,,
10144,2015-04-01,1303,2015,2012-07-01,2014-12-01,6,2012,2014,565,607,42,29.433333333333334,0,,
8238,2013-11-01,1305,2013,2012-05-01,2013-03-01,30,2012,2013,2127,2204,77,10.133333333333333,0,,
3811,2002-05-01,1309,2002,1997-09-01,2001-06-01,20,1997,2001,1067,1109,42,45.63333333333333,0,,
3850,2003-05-01,1309,2003,2001-09-01,2002-08-01,47,2001,2002,731,756,25,11.133333333333333,0,,
4124,2007-11-01,1309,2007,2002-05-01,2007-02-01,109,2002,2007,1525,1589,64,57.9,0,,
119,1996-01-01,1313,1996,1993-01-01,1995-03-01,88,1993,1995,139,174,35,26.3,0,,
198,1994-01-01,1313,1994,1991-08-01,1993-06-01,62,1991,1993,1,41,40,22.333333333333332,0,,
3701,1999-11-01,1314,1999,1996-03-01,1999-01-01,132,1996,1999,1255,1294,39,34.53333333333333,0,,
4019,2005-11-01,1314,2005,2002-09-01,2005-04-01,57,2002,2005,1723,1770,47,31.433333333333334,0,,
8285,2009-11-01,1316,2009,2005-03-01,2008-12-01,66,2005,2008,1993,2008,15,45.7,0,,
8265,2014-11-01,1319,2014,2013-04-01,2014-07-01,2,2013,2014,2371,2393,22,15.2,0,,
183,1994-07-01,1324,1994,1991-03-01,1993-10-01,402,1991,1993,819,851,32,31.5,0,,
437,1989-05-01,1324,1989,1985-10-01,1988-06-01,103,1985,1988,615,635,20,32.46666666666667,0,,
3797,2002-03-01,1324,2002,2000-03-01,2001-02-01,31,2000,2001,547,582,35,11.233333333333333,0,,
3965,2004-11-01,1324,2004,2002-12-01,2004-05-01,130,2002,2004,1737,1772,35,17.233333333333334,0,,
8526,2012-07-01,1324,2012,2010-01-01,2011-10-01,4,2010,2011,1505,1531,26,21.266666666666666,0,,
9434,2015-05-01,1324,2015,2013-11-01,2014-10-01,6,2013,2014,977,1011,34,11.133333333333333,0,,
9458,2015-09-01,1324,2015,2013-01-01,2015-03-01,10,2013,2015,1877,1911,34,26.3,0,,
9814,2007-10-01,1324,2007,2005-11-01,2007-01-01,21,2005,2007,1125,1147,22,14.2,0,,
9962,2010-10-01,1324,2010,2008-07-01,2009-12-01,43,2008,2009,1262,1300,38,17.266666666666666,0,,
10515,2003-01-01,1324,2003,2000-12-01,2002-07-01,70,2000,2002,87,113,26,19.233333333333334,0,,
10525,2003-04-01,1324,2003,2000-09-01,2002-10-01,92,2000,2002,369,393,24,25.333333333333332,0,,
10647,1996-07-01,1324,1996,1994-10-01,1996-02-01,99,1994,1996,491,519,28,16.266666666666666,0,,
10926,1993-04-01,1324,1993,1987-11-01,1992-01-01,163,1987,1992,463,477,14,50.733333333333334,0,,
11098,1987-04-01,1324,1987,1984-06-01,1986-08-01,29,1984,1986,227,243,16,26.366666666666667,0,,
8426,2012-01-01,1328,2012,2008-04-01,2010-12-01,40,2008,2010,277,321,44,32.46666666666667,0,,
9435,2015-05-01,1328,2015,2012-05-01,2014-08-01,6,2012,2014,1013,1079,66,27.4,0,,
10492,2002-07-01,1330,2002,1998-12-01,2001-11-01,94,1998,2001,513,531,18,35.53333333333333,0,,
3780,2001-11-01,1332,2001,1999-02-01,2000-10-01,60,1999,2000,1437,1465,28,20.266666666666666,0,,
4053,2006-07-01,1332,2006,2004-09-01,2006-02-01,67,2004,2006,885,928,43,17.266666666666666,0,,
10058,2012-07-01,1332,2012,2009-06-01,2011-09-01,12,2009,2011,1081,1111,30,27.4,0,,
4126,2007-11-01,1336,2007,2003-10-01,2007-04-01,102,2003,2007,1613,1669,56,42.6,0,,
10744,1999-04-01,1345,1999,1995-12-01,1997-12-01,23,1995,1997,447,474,27,24.366666666666667,0,,
9732,2005-10-01,1350,2005,2000-06-01,2004-11-01,37,2000,2004,1173,1198,25,53.8,0,,
8473,2012-11-01,1355,2012,2009-02-01,2012-02-01,70,2009,2012,2543,2594,51,36.5,0,,
9968,2010-10-01,1356,2010,2007-02-01,2009-12-01,45,2007,2009,1421,1449,28,34.46666666666667,0,,
255,1992-09-01,1358,1992,1990-09-01,1992-05-01,84,1990,1992,993,1008,15,20.266666666666666,0,,
304,1991-11-01,1358,1991,1988-05-01,1991-01-01,106,1988,1991,1713,1733,20,32.5,0,,
322,1991-07-01,1358,1991,1987-12-01,1990-10-01,74,1987,1990,997,1021,24,34.5,0,,
367,1990-09-01,1358,1990,1986-05-01,1989-10-01,367,1986,1989,1041,1063,22,41.63333333333333,0,,
457,1988-11-01,1358,1988,1986-09-01,1987-09-01,168,1986,1987,1259,1281,22,12.166666666666666,0,,
501,1988-03-01,1358,1988,1984-09-01,1986-12-01,445,1984,1986,383,396,13,27.366666666666667,0,,
3710,2000-01-01,1358,2000,1996-07-01,1998-12-01,87,1996,1998,85,117,32,29.433333333333334,0,,
3839,2003-01-01,1358,2003,2001-12-01,2002-05-01,246,2001,2002,173,204,31,5.033333333333333,0,,
4099,2007-05-01,1358,2007,2002-09-01,2006-09-01,19,2002,2006,653,710,57,48.7,0,,
9452,2015-07-01,1358,2015,2013-06-01,2014-12-01,0,2013,2014,1641,1655,14,18.266666666666666,0,,
3947,2004-07-01,1359,2004,2001-10-01,2003-09-01,39,2001,2003,1179,1219,40,23.333333333333332,0,,
8524,2012-03-01,1359,2012,2010-01-01,2011-06-01,7,2010,2011,497,558,61,17.2,0,,
10525,2003-04-01,1359,2003,2000-09-01,2002-10-01,92,2000,2002,369,393,24,25.333333333333332,0,,
10796,1990-07-01,1359,1990,1988-05-01,1990-01-01,41,1988,1990,453,475,22,20.333333333333332,0,,
11097,1987-04-01,1359,1987,1985-01-01,1986-08-01,17,1985,1986,209,226,17,19.233333333333334,0,,
11473,1984-07-01,1359,1984,1982-08-01,1984-02-01,202,1982,1984,433,446,13,18.3,0,,
9946,2010-04-01,1360,2010,2007-09-01,2009-05-01,69,2007,2009,730,778,48,20.266666666666666,0,,
10538,2003-07-01,1360,2003,2000-01-01,2003-01-01,17,2000,2003,667,695,28,36.53333333333333,0,,
10736,1999-04-01,1360,1999,1994-06-01,1998-04-01,37,1994,1998,219,254,35,46.666666666666664,0,,
3853,2003-05-01,1361,2003,2000-07-01,2002-08-01,63,2000,2002,813,855,42,25.366666666666667,0,,
4125,2007-11-01,1365,2007,2006-01-01,2007-04-01,19,2006,2007,1591,1611,20,15.166666666666666,0,,
3925,2004-03-01,1367,2004,2002-03-01,2003-06-01,16,2002,2003,523,540,17,15.233333333333333,0,,
89,1996-09-01,1368,1996,1994-03-01,1995-11-01,67,1994,1995,1125,1149,24,20.333333333333332,0,,
3809,2002-05-01,1368,2002,2000-02-01,2001-05-01,89,2000,2001,1007,1033,26,15.166666666666666,0,,
4020,2005-11-01,1368,2005,2003-05-01,2005-05-01,110,2003,2005,1771,1813,42,24.366666666666667,0,,
8252,2013-07-01,1368,2013,2012-09-01,2013-03-01,19,2012,2013,1251,1308,57,6.033333333333333,0,,
8362,2010-03-01,1368,2010,2007-07-01,2009-09-01,62,2007,2009,771,789,18,26.433333333333334,0,,
9913,2009-10-01,1368,2009,2007-05-01,2008-12-01,30,2007,2008,1175,1204,29,19.333333333333332,0,,
10409,2000-04-01,1368,2000,1996-04-01,1999-03-01,37,1996,1999,213,234,21,35.46666666666667,0,,
8472,2010-11-01,1369,2010,2009-02-01,2010-06-01,25,2009,2010,2005,2019,14,16.166666666666668,0,,
9739,2006-01-01,1370,2006,2003-08-01,2005-08-01,223,2003,2005,163,193,30,24.366666666666667,0,,
10198,2014-04-01,1375,2014,2010-09-01,2013-05-01,17,2010,2013,761,786,25,32.43333333333333,0,,
3802,2002-03-01,1376,2002,1997-01-01,2001-05-01,18,1997,2001,693,715,22,52.7,0,,
10024,2012-01-01,1399,2012,2009-04-01,2011-03-01,81,2009,2011,1,36,35,23.3,0,,
10681,1997-10-01,1402,1997,1994-01-01,1996-11-01,126,1994,1996,555,574,19,34.5,0,,
47,1997-09-01,1406,1997,1995-09-01,1996-10-01,107,1995,1996,1097,1128,31,13.2,0,,
56,1997-07-01,1406,1997,1996-03-01,1996-08-01,11,1996,1996,913,931,18,5.1,0,,
169,1994-11-01,1406,1994,1992-03-01,1993-09-01,752,1992,1993,1383,1414,31,18.3,0,,
179,1994-09-01,1406,1994,1992-11-01,1993-12-01,18,1992,1993,1207,1232,25,13.166666666666666,0,,
199,1994-01-01,1406,1994,1989-05-01,1993-05-01,93,1989,1993,43,72,29,48.7,0,,
221,1993-07-01,1406,1993,1991-06-01,1992-11-01,1299,1991,1992,821,856,35,17.3,0,,
245,1993-01-01,1406,1993,1991-10-01,1992-07-01,180,1991,1992,139,165,26,9.133333333333333,0,,
338,1991-05-01,1406,1991,1988-08-01,1990-06-01,1419,1988,1990,817,858,41,22.3,0,,
340,1991-03-01,1406,1991,1988-06-01,1990-05-01,140,1988,1990,307,345,38,23.3,0,,
419,1989-09-01,1406,1989,1986-09-01,1988-12-01,36,1986,1988,1059,1090,31,27.4,0,,
465,1988-11-01,1406,1988,1985-09-01,1988-04-01,54,1985,1988,1419,1453,34,31.433333333333334,0,,
591,1986-09-01,1406,1986,1984-10-01,1985-12-01,3,1984,1985,1207,1235,28,14.2,0,,
3687,1999-05-01,1406,1999,1997-02-01,1998-07-01,75,1997,1998,543,564,21,17.166666666666668,0,,
3703,1999-11-01,1406,1999,1997-06-01,1998-10-01,112,1997,1998,1341,1383,42,16.233333333333334,0,,
3708,2000-01-01,1406,2000,1996-11-01,1998-11-01,107,1996,1998,23,51,28,24.333333333333332,0,,
3761,2001-05-01,1406,2001,1998-11-01,2000-03-01,126,1998,2000,683,734,51,16.2,0,,
3788,2002-01-01,1406,2002,1999-08-01,2001-01-01,57,1999,2001,119,162,43,17.3,0,,
3848,2003-03-01,1406,2003,2000-05-01,2002-05-01,59,2000,2002,675,712,37,24.333333333333332,0,,
3880,2003-11-01,1406,2003,2002-04-01,2003-01-01,52,2002,2003,1661,1694,33,9.166666666666666,0,,
3927,2004-03-01,1406,2004,2001-10-01,2003-06-01,51,2001,2003,569,614,45,20.266666666666666,0,,
3932,2004-05-01,1406,2004,2002-04-01,2003-05-01,20,2002,2003,673,700,27,13.166666666666666,0,,
4014,2005-09-01,1406,2005,2003-06-01,2004-08-01,76,2003,2004,1551,1585,34,14.233333333333333,0,,
4048,2006-05-01,1406,2006,2004-07-01,2006-01-01,91,2004,2006,715,752,37,18.3,0,,
8341,2009-05-01,1406,2009,2007-03-01,2008-05-01,32,2007,2008,721,762,41,14.233333333333333,0,,
8389,2010-01-01,1406,2010,2007-10-01,2009-02-01,95,2007,2009,119,157,38,16.3,0,,
8452,2012-11-01,1406,2012,2008-10-01,2012-03-01,32,2008,2012,2805,2826,21,41.56666666666667,0,,
8556,2013-03-01,1406,2013,2010-06-01,2012-08-01,43,2010,2012,609,666,57,26.4,0,,
8565,2012-09-01,1406,2012,2010-07-01,2012-01-01,27,2010,2012,2153,2211,58,18.3,0,,
10612,1995-07-01,1406,1995,1993-07-01,1995-04-01,29,1993,1995,343,360,17,21.3,0,,
10707,1998-07-01,1406,1998,1995-09-01,1997-10-01,72,1995,1997,497,517,20,25.366666666666667,0,,
11056,1986-04-01,1406,1986,1984-06-01,1985-12-01,3,1984,1985,263,269,6,18.266666666666666,0,,
11167,1988-10-01,1406,1988,1987-05-01,1988-05-01,99,1987,1988,615,640,25,12.2,0,,
4129,2007-11-01,1408,2007,2006-10-01,2007-04-01,143,2006,2007,1771,1855,84,6.066666666666666,0,,
9718,2005-07-01,1408,2005,2002-04-01,2004-09-01,61,2002,2004,797,820,23,29.466666666666665,0,,
4027,2006-01-01,1409,2006,2001-08-01,2005-05-01,88,2001,2005,1,46,45,45.63333333333333,0,,
8584,2013-05-01,1413,2013,2010-11-01,2012-09-01,22,2010,2012,1075,1113,38,22.333333333333332,0,,
61,1997-05-01,1421,1997,1994-05-01,1996-07-01,73,1994,1996,587,599,12,26.4,0,,
8579,2012-07-01,1421,2012,2010-10-01,2011-11-01,2,2010,2011,1809,1812,3,13.2,0,,
173,1994-09-01,1422,1994,1992-08-01,1994-01-01,148,1992,1994,1065,1085,20,17.266666666666666,0,,
324,1991-07-01,1422,1991,1989-02-01,1990-08-01,50,1989,1990,1041,1068,27,18.2,0,,
594,1986-07-01,1422,1986,1984-08-01,1985-08-01,101,1984,1985,785,806,21,12.166666666666666,0,,
