ArticleID,AuthorID
9825,1850
10403,1850
10475,1850
6821,1851
7129,1851
7134,1851
8922,1851
5750,1852
6412,1852
8225,1853
6504,1854
8736,1854
6812,1855
515,1856
2591,1856
2652,1856
2754,1856
4410,1856
6077,1856
10960,1856
3836,1857
2286,1858
2336,1858
2436,1858
2603,1858
8044,1858
5354,1859
9405,1859
577,1860
7376,1860
11081,1860
7166,1863
276,1864
458,1864
769,1864
770,1864
872,1864
3919,1864
4098,1864
8330,1864
8471,1864
11223,1864
4074,1865
4275,1865
5205,1865
5469,1865
6380,1865
8271,1865
8376,1865
9554,1865
2354,1866
7825,1866
3125,1867
3360,1867
5061,1867
8689,1867
2472,1869
4971,1869
6063,1869
2912,1870
4808,1870
4878,1870
5325,1870
5798,1870
7866,1870
9869,1870
10944,1870
3624,1871
6669,1872
7096,1872
8687,1872
6966,1873
3322,1874
3371,1874
5666,1874
447,1875
2647,1875
2811,1875
3159,1875
3194,1875
3242,1875
4406,1875
4861,1875
6586,1875
6716,1875
7023,1875
7144,1875
7216,1875
7491,1875
7558,1875
7611,1875
7799,1875
7909,1875
7933,1875
8775,1875
8788,1875
8894,1875
9100,1875
7209,1876
677,1877
2484,1877
6194,1877
7589,1877
8190,1878
2428,1879
3406,1880
3865,1880
6004,1880
5651,1881
10284,1881
3963,1882
3583,1883
5297,1883
6305,1883
2415,1884
7179,1884
8902,1884
11,1885
3863,1885
3877,1885
5860,1885
8574,1885
10778,1885
11368,1885
6975,1886
8695,1886
2323,1888
2366,1888
2422,1888
2637,1888
2687,1888
2903,1888
2934,1888
3100,1888
3368,1888
4255,1888
4374,1888
4659,1888
4838,1888
6032,1888
6101,1888
6326,1888
6794,1888
6994,1888
7060,1888
7178,1888
7219,1888
7505,1888
7514,1888
7602,1888
7668,1888
8114,1888
8495,1888
9314,1888
9705,1888
10130,1888
10638,1888
10813,1888
11383,1888
11448,1888
5847,1889
5848,1889
5141,1890
5573,1891
8107,1892
2701,1893
4470,1893
8183,1893
5533,1894
4633,1895
6638,1896
7214,1896
3459,1897
5757,1897
5771,1897
8358,1897
53,1899
7529,1899
9994,1899
5734,1900
5038,1902
6397,1902
9851,1902
10567,1902
44,1903
4171,1903
7278,1903
7346,1903
7368,1903
7436,1903
8011,1903
8027,1903
8161,1903
8708,1903
9665,1903
11229,1903
11277,1903
4508,1904
5037,1904
5125,1904
6567,1906
223,1907
342,1907
420,1907
829,1907
6868,1907
8538,1907
9810,1907
7176,1909
3066,1910
2309,1911
2663,1911
3575,1911
4297,1911
6578,1911
6725,1911
7518,1911
8139,1911
8169,1911
235,1912
241,1912
516,1912
3922,1912
4148,1912
4818,1912
6067,1912
7837,1912
8256,1912
10105,1912
10454,1912
10524,1912
10790,1912
10791,1912
6699,1913
6751,1913
7045,1913
7707,1913
9012,1913
7480,1914
4294,1916
4305,1916
4397,1916
5017,1916
5151,1916
6806,1916
7634,1916
8142,1916
9371,1916
9888,1916
808,1917
3034,1917
4260,1917
6991,1917
7862,1917
7952,1917
7492,1918
8737,1918
7428,1921
11281,1921
11443,1921
4254,1922
4345,1922
4755,1922
7535,1922
7536,1922
7542,1922
7773,1922
6694,1923
2631,1924
7656,1924
934,1925
2513,1925
6901,1925
6958,1925
8131,1925
11481,1925
2480,1926
8648,1926
7855,1927
1729,1928
1784,1928
1913,1928
1951,1928
6634,1928
8974,1928
2219,1930
2591,1930
6276,1930
7443,1930
10545,1930
10687,1930
11054,1930
2420,1931
3500,1932
6410,1933
9468,1933
10031,1933
10158,1933
3209,1934
4036,1934
4100,1934
4111,1934
4282,1934
4895,1934
5540,1934
6212,1934
8191,1934
7717,1935
9916,1935
11040,1935
7715,1936
5885,1937
3607,1938
4675,1938
5437,1938
8234,1938
9656,1938
9861,1938
10255,1938
10326,1938
5573,1940
7349,1940
6445,1941
2845,1942
9627,1942
6559,1943
2442,1944
11,1945
3873,1945
4942,1945
10783,1945
3227,1946
5591,1950
7739,1951
10752,1951
3682,1952
5618,1953
5467,1954
4812,1955
7286,1956
11506,1956
8216,1957
5016,1958
9852,1958
4378,1959
7412,1960
11086,1960
5715,1961
9514,1961
6354,1962
3491,1963
4337,1963
9891,1963
4270,1964
4202,1965
5306,1965
5960,1965
9840,1965
10554,1965
5698,1966
5802,1966
5877,1966
9701,1966
9834,1966
5397,1967
2991,1968
10489,1968
2419,1969
7566,1969
3958,1970
5991,1971
8438,1971
4105,1972
4373,1972
6224,1972
9261,1972
895,1973
1198,1973
6912,1973
5256,1974
6157,1974
6227,1974
8473,1974
9646,1974
9728,1974
10068,1974
10196,1974
4930,1975
2969,1976
3030,1976
4869,1976
7562,1976
7608,1976
4284,1977
5411,1977
9809,1977
4498,1978
6279,1978
8458,1978
9719,1978
10166,1978
3124,1979
3294,1979
5775,1979
10448,1979
2775,1980
5467,1981
10220,1981
3343,1982
3728,1982
4261,1982
5265,1982
5775,1982
5844,1982
5957,1982
8219,1982
9786,1982
9813,1982
2712,1983
2812,1983
3512,1983
4172,1983
4696,1983
4956,1983
6020,1983
6053,1983
6101,1983
6186,1983
9538,1983
10712,1983
5698,1984
9746,1984
5035,1985
3228,1986
4569,1986
4655,1986
4952,1986
5251,1986
5818,1986
5841,1986
9616,1986
9873,1986
10197,1986
2491,1987
2524,1987
2557,1987
9724,1987
10552,1987
10792,1987
10938,1987
10964,1987
10974,1987
8532,1988
9288,1988
3906,1989
3986,1989
5474,1989
6235,1989
10125,1989
10461,1989
4459,1990
3549,1991
2325,1993
6857,1993
928,1994
2560,1994
2571,1994
3148,1994
3423,1994
4752,1994
8720,1994
10987,1994
11667,1994
5752,1995
7955,1995
213,1996
2907,1996
3042,1996
3043,1996
3235,1996
3471,1996
3536,1996
4295,1996
4464,1996
4980,1996
7655,1996
7778,1996
8283,1996
10400,1996
10980,1996
852,1998
2288,1998
2329,1998
2988,1998
3114,1998
4337,1998
6823,1998
7722,1998
7814,1998
8682,1998
8707,1998
9891,1998
11139,1998
2321,2001
7906,2001
2355,2002
2898,2002
4083,2002
4140,2002
6698,2002
7081,2002
3973,2003
10745,2003
5122,2004
5222,2004
3518,2005
3663,2005
3907,2005
4612,2005
5454,2005
5659,2005
5956,2005
6039,2005
9866,2005
2922,2006
3160,2008
3475,2008
3670,2008
4478,2008
4820,2008
5577,2008
5583,2008
5707,2008
5894,2008
6405,2008
2385,2010
2648,2011
2770,2011
10507,2011
6748,2012
109,2013
2638,2013
7195,2013
11278,2013
2544,2014
6031,2014
94,2015
3867,2015
9287,2015
9729,2015
9767,2015
344,2016
2274,2016
5086,2016
6231,2016
11057,2016
7341,2017
3328,2018
4583,2018
5698,2019
8533,2021
9351,2021
4208,2022
5584,2022
6222,2022
3386,2023
5844,2023
5850,2023
8219,2023
6036,2024
5200,2025
1342,2026
1558,2026
1825,2026
1912,2026
2042,2026
7578,2026
8685,2026
9196,2026
3188,2027
8379,2028
2695,2029
2989,2029
3118,2029
7702,2030
2530,2031
3420,2031
7805,2031
3535,2032
5216,2032
10205,2032
10212,2032
3035,2033
4002,2034
5312,2034
2270,2035
8623,2035
6249,2036
90,2037
2550,2037
6431,2037
7750,2037
10935,2037
6257,2038
2805,2039
5540,2039
8382,2041
3437,2042
5738,2042
6422,2042
8323,2042
8359,2042
8510,2042
9854,2042
9934,2042
10372,2042
3259,2043
3361,2043
3431,2043
5057,2043
10356,2043
5504,2044
105,2045
2280,2045
2430,2045
2492,2045
2658,2045
2962,2045
4197,2045
4585,2045
4842,2045
5693,2045
6225,2045
7880,2045
7946,2045
10793,2045
10896,2045
27,2046
263,2046
3787,2046
3863,2046
3919,2046
3968,2046
4034,2046
4038,2046
6134,2046
8305,2046
8347,2046
9386,2046
10053,2046
10422,2046
10671,2046
10681,2046
10985,2046
5019,2048
8472,2049
4023,2050
5059,2050
10145,2050
3401,2051
3977,2051
8361,2051
10586,2051
4867,2052
503,2053
1141,2053
1288,2053
1326,2053
2294,2053
2589,2053
4263,2053
6455,2053
6532,2053
6928,2053
6943,2053
7374,2053
7384,2053
10937,2053
11597,2053
11672,2053
5309,2054
9827,2054
6182,2055
5382,2056
3429,2057
5798,2057
9271,2057
4309,2058
7063,2059
4946,2060
4725,2061
3705,2062
3980,2062
9725,2062
10601,2062
772,2063
2275,2063
3949,2063
8716,2063
11137,2063
7367,2064
2706,2065
3309,2066
4134,2067
8451,2067
8389,2068
5267,2069
10059,2069
7854,2070
3008,2071
3567,2073
5170,2074
5170,2075
8148,2076
2759,2077
2920,2077
2962,2077
3201,2077
4194,2077
4197,2077
5164,2077
10897,2077
5425,2078
7324,2079
4537,2080
115,2081
4131,2081
6551,2082
6856,2083
7022,2083
11283,2083
11318,2083
7565,2084
242,2085
655,2085
4673,2085
6127,2085
6416,2085
10720,2085
6902,2086
6287,2087
3793,2088
7740,2090
2776,2091
6921,2092
2277,2093
11247,2093
11370,2093
6712,2094
6938,2094
7401,2094
11229,2094
485,2095
730,2095
866,2095
1273,2095
2600,2095
5903,2095
7481,2095
11039,2095
11397,2095
18,2096
85,2096
133,2096
174,2096
755,2096
891,2096
893,2096
1008,2096
1031,2096
1348,2096
3730,2096
3994,2096
4073,2096
4127,2096
6856,2096
10884,2096
6281,2097
8342,2097
8419,2097
125,2098
3742,2098
3992,2098
8482,2098
8507,2098
5002,2099
6306,2099
9505,2099
3856,2100
3955,2100
4116,2100
5174,2100
8280,2100
9689,2100
9933,2100
10506,2100
4725,2101
5016,2101
7785,2101
9852,2101
10581,2101
10669,2101
10948,2101
3270,2103
4927,2103
5271,2103
6141,2103
6376,2103
5317,2104
5520,2104
5485,2105
6246,2105
9602,2105
9981,2105
4975,2106
386,2107
3734,2107
10451,2107
3579,2108
4557,2108
4746,2108
4833,2108
5667,2108
5710,2108
10100,2108
10169,2108
5074,2109
2213,2110
7294,2110
2953,2111
2983,2111
3105,2111
6158,2111
9727,2111
4704,2112
7244,2113
71,2114
298,2114
6018,2114
6071,2114
6545,2115
5485,2117
7837,2117
9633,2117
9981,2117
10404,2117
10458,2117
4372,2118
4945,2119
6737,2119
8261,2119
9967,2119
4678,2120
4834,2120
2279,2121
1846,2122
6523,2122
8854,2122
9120,2122
9183,2122
9191,2122
9223,2122
4438,2123
8099,2123
3142,2124
2278,2125
7635,2125
7316,2126
1415,2127
2269,2127
7493,2127
463,2128
967,2128
1356,2128
6483,2128
6674,2128
7528,2128
7815,2128
5180,2129
2442,2130
7030,2130
7741,2130
8963,2130
11378,2130
11464,2130
11657,2130
5051,2132
5706,2132
4064,2133
10205,2133
7838,2134
4436,2135
5931,2136
3580,2137
3408,2138
3545,2138
4653,2138
9476,2138
2300,2140
2451,2141
8350,2142
9483,2142
7220,2143
451,2144
3771,2144
11143,2144
3931,2145
3382,2146
2455,2147
4441,2147
6079,2147
7309,2148
3466,2150
4944,2151
4956,2151
7505,2151
3611,2153
3640,2153
5697,2153
8369,2153
8535,2153
9661,2153
10337,2153
2768,2154
4702,2154
4957,2155
4742,2156
5737,2157
6374,2157
7253,2158
4540,2159
9728,2159
5416,2160
8036,2161
254,2162
596,2162
776,2162
2195,2162
3155,2162
5404,2162
6271,2162
6454,2162
7103,2162
8045,2162
8182,2162
9327,2162
9621,2162
7648,2163
6733,2164
804,2165
1035,2165
1144,2165
5327,2165
9684,2165
9708,2165
10782,2165
11092,2165
11286,2165
11452,2165
11545,2165
11675,2165
4182,2166
7295,2167
7040,2168
6984,2169
7317,2169
6841,2170
5242,2171
5242,2172
5992,2173
2400,2175
6625,2175
6649,2175
7755,2175
8936,2175
11291,2175
251,2176
256,2176
542,2176
901,2176
1060,2176
3720,2176
3917,2176
6758,2176
7264,2176
8218,2176
10795,2176
10968,2176
11309,2176
11454,2176
5090,2178
5309,2178
5808,2178
9863,2178
10520,2178
3598,2179
3653,2179
10295,2179
2505,2180
5196,2181
7,2182
4080,2182
8435,2182
10683,2182
10697,2182
3070,2183
6386,2184
5117,2186
4737,2187
6531,2188
8193,2189
990,2190
7894,2190
7996,2191
8325,2192
8457,2192
21,2193
255,2193
3936,2193
5959,2194
2558,2195
5677,2196
8267,2196
4349,2197
2851,2198
2955,2198
3780,2198
4053,2198
4994,2198
5273,2199
7482,2200
11199,2200
6376,2201
3326,2202
9378,2202
5828,2203
4508,2204
5117,2205
5638,2206
2790,2207
6572,2207
6982,2207
8159,2207
8634,2207
6513,2208
7119,2209
7892,2209
4785,2210
78,2211
3041,2211
10979,2211
3571,2212
4492,2212
9400,2212
5905,2213
7762,2214
6400,2215
5299,2216
5655,2217
7995,2217
253,2218
260,2218
2892,2218
3227,2218
3491,2218
6412,2218
7678,2218
7967,2218
9908,2218
9996,2218
10234,2218
10562,2218
10652,2218
314,2219
329,2219
491,2219
1305,2219
1332,2219
1467,2219
1592,2219
1703,2219
1890,2219
4096,2219
7033,2219
11015,2219
11325,2219
2449,2222
5335,2223
3481,2224
973,2225
2285,2225
5201,2226
5758,2226
9330,2226
9491,2226
9605,2226
10351,2226
4836,2227
4695,2228
5546,2228
9999,2228
4754,2229
5828,2229
6025,2229
10073,2229
10406,2229
5987,2230
163,2231
3837,2231
4729,2231
5381,2231
10143,2231
10554,2231
10629,2231
4429,2232
3696,2234
3924,2234
5860,2234
8464,2234
9448,2234
3963,2235
3252,2236
4372,2236
5144,2236
6208,2236
10455,2236
3835,2237
5756,2237
9938,2237
2788,2239
7208,2240
2493,2241
7716,2241
7929,2241
8493,2242
4375,2243
2597,2245
3840,2246
5261,2246
8292,2246
9837,2246
9966,2246
2660,2247
4416,2247
4399,2248
6791,2250
5914,2252
2531,2253
4759,2253
10078,2253
10686,2253
7439,2254
3385,2255
8474,2255
9504,2255
10099,2255
4431,2256
4547,2256
6323,2256
10080,2256
6370,2257
4039,2258
8294,2258
8536,2259
3010,2260
4076,2260
4311,2260
5727,2260
6051,2260
6211,2260
6415,2260
9316,2260
9442,2260
9694,2260
10743,2260
6296,2261
3960,2263
4088,2263
10706,2263
3893,2264
3942,2264
5047,2264
6402,2264
10526,2264
2792,2265
8682,2265
4870,2266
8513,2267
6237,2268
10277,2268
5911,2269
9500,2269
8023,2270
2189,2271
4460,2272
5967,2273
3455,2274
4884,2274
5268,2274
5967,2274
9769,2274
6236,2275
4299,2276
4439,2276
6348,2276
8491,2277
3344,2278
3798,2278
3851,2278
3887,2278
4462,2278
4753,2278
8208,2278
8339,2278
9541,2278
10528,2278
10728,2278
3218,2279
3537,2279
3602,2279
3642,2279
5768,2279
9256,2279
3485,2280
4520,2280
8307,2280
9382,2280
9647,2280
9937,2280
4452,2281
517,2282
7327,2282
9726,2282
10129,2282
10473,2282
10803,2282
10970,2282
3933,2283
10222,2283
5981,2284
5013,2285
8230,2285
2373,2286
2414,2286
6944,2286
3878,2287
5307,2288
7620,2289
5553,2290
5987,2290
6316,2290
9897,2290
10147,2290
5554,2291
5700,2291
5504,2292
4658,2293
6253,2293
2292,2294
6268,2295
2884,2296
6460,2296
7715,2296
7930,2296
7996,2296
8717,2296
8823,2296
5596,2297
5357,2298
5609,2298
3646,2300
3269,2301
5011,2301
5673,2301
10540,2301
5594,2302
9404,2302
6298,2303
10191,2303
10204,2303
8249,2304
3717,2305
8334,2305
8343,2305
9978,2305
5858,2306
7852,2307
7271,2308
2521,2309
8020,2309
5372,2310
8508,2310
4542,2311
9828,2311
3630,2312
422,2313
3133,2313
3834,2313
4001,2313
4906,2313
8173,2313
8259,2313
8456,2313
5477,2314
8239,2315
8572,2315
10374,2315
8469,2316
3159,2317
3245,2317
3266,2317
3392,2317
3437,2317
4036,2317
4527,2317
4533,2317
4654,2317
5633,2317
6212,2317
6324,2317
9293,2317
10070,2317
10095,2317
8299,2318
8511,2318
9729,2318
10029,2318
10042,2318
3111,2319
3706,2319
8287,2319
3098,2320
4356,2320
7700,2320
7846,2320
4041,2321
8224,2321
8422,2321
8468,2321
9992,2321
3485,2323
4520,2323
8307,2323
9937,2323
5008,2324
7486,2325
6702,2326
6880,2326
9117,2326
2342,2327
7524,2327
7842,2327
7994,2327
8102,2327
8111,2327
4792,2328
6517,2330
6521,2331
7281,2332
3196,2333
7804,2334
2385,2335
9095,2335
3793,2336
5406,2337
6451,2338
7288,2338
4596,2339
3882,2340
3953,2341
8501,2341
10097,2341
7010,2342
6562,2344
7636,2345
851,2346
2562,2346
6595,2347
7292,2347
11259,2347
11377,2347
11399,2347
6858,2348
2473,2349
5532,2350
7921,2352
289,2353
653,2353
2791,2353
4835,2353
5876,2353
7270,2353
7339,2353
9685,2353
9818,2353
9930,2353
10632,2353
10744,2353
11068,2353
1436,2354
1599,2354
6717,2354
6550,2356
7771,2356
8631,2356
8767,2356
6934,2357
52,2359
58,2359
523,2359
625,2359
657,2359
3066,2359
3793,2359
9941,2359
10248,2359
7206,2360
2729,2361
2842,2361
2929,2361
2982,2361
5102,2361
5324,2361
7789,2361
8691,2361
8709,2361
8727,2361
9753,2361
9862,2361
7344,2362
3873,2363
8328,2363
8366,2363
3070,2364
6698,2365
7759,2365
6590,2366
2226,2367
7486,2367
7992,2367
6513,2368
7180,2369
2204,2370
7350,2370
261,2371
2246,2371
6045,2371
3006,2373
3868,2373
8312,2373
8329,2373
8492,2373
2513,2374
6659,2375
6909,2375
6920,2375
7146,2375
7362,2375
2468,2376
3402,2376
3964,2376
8266,2376
6931,2378
2820,2379
3175,2379
3918,2379
4691,2379
5065,2379
6155,2379
8226,2379
8506,2379
9801,2379
2847,2380
6446,2381
8861,2381
3364,2382
5637,2382
5638,2382
4050,2383
6222,2384
456,2386
680,2386
689,2386
1235,2386
2494,2386
2947,2386
4510,2386
7312,2386
7599,2386
11417,2386
233,2388
8025,2388
6676,2389
370,2391
656,2391
1078,2391
2327,2391
2760,2391
2982,2391
8597,2391
11172,2391
3445,2392
3670,2392
4649,2392
5131,2392
5280,2392
5850,2392
5881,2392
9250,2392
5337,2393
5124,2394
3110,2395
7561,2396
2925,2400
5386,2402
5941,2402
4308,2403
4324,2403
4613,2403
8465,2404
8596,2404
10006,2404
5505,2405
6368,2406
2187,2407
2337,2407
11440,2407
6760,2408
6954,2408
2770,2409
5407,2410
2318,2411
4443,2411
6076,2411
7511,2411
7631,2411
140,2412
2366,2412
3103,2412
6028,2412
8179,2412
10523,2412
10599,2412
6467,2413
3442,2414
3529,2414
4186,2414
4245,2414
4871,2414
5279,2414
5493,2414
6142,2414
6154,2414
6252,2414
6286,2414
6318,2414
9360,2414
9488,2414
9630,2414
10102,2414
3167,2416
6585,2416
7787,2416
7935,2416
2565,2419
2699,2419
2830,2419
4232,2419
4760,2419
4766,2419
5501,2419
5502,2419
7003,2419
7651,2419
8374,2419
9485,2419
4723,2420
5116,2420
6251,2420
6870,2421
7478,2421
7191,2422
2619,2423
2673,2424
3132,2424
4698,2424
5230,2424
3032,2425
10467,2425
99,2426
3778,2426
356,2427
7686,2427
5040,2428
6276,2429
2249,2431
3892,2431
8571,2431
8069,2432
5684,2433
10281,2433
2809,2434
3889,2434
6822,2435
7369,2435
7466,2435
7993,2435
2806,2436
3546,2437
443,2438
2417,2438
2588,2438
2741,2438
3044,2438
3756,2438
6557,2438
6872,2438
7885,2438
8664,2438
9460,2438
2397,2439
5743,2440
5994,2440
8091,2441
2448,2442
2912,2443
4878,2443
10811,2443
289,2444
2583,2444
4738,2444
5031,2444
9051,2444
10632,2444
11360,2444
7916,2445
2551,2446
7164,2446
2392,2447
4765,2447
7579,2447
4663,2448
8203,2448
9637,2448
8204,2449
4515,2450
5565,2450
5947,2451
60,2452
94,2452
220,2452
372,2452
407,2452
416,2452
524,2452
2394,2452
3729,2452
3896,2452
4048,2452
8636,2452
10703,2452
2783,2453
4864,2453
2616,2455
7638,2455
10492,2455
4634,2456
5022,2456
5648,2456
6423,2456
9375,2456
7,2457
364,2457
371,2457
739,2457
1132,2457
1167,2457
1494,2457
2215,2457
2802,2457
2979,2457
2990,2457
3111,2457
3991,2457
4151,2457
4160,2457
4259,2457
5260,2457
5705,2457
6437,2457
7790,2457
8278,2457
8303,2457
8310,2457
8346,2457
8669,2457
9276,2457
9309,2457
10679,2457
10683,2457
10697,2457
11099,2457
11216,2457
11390,2457
11459,2457
5679,2459
6529,2460
6797,2461
6967,2461
7386,2461
7408,2462
416,2463
535,2463
579,2463
3688,2463
3876,2463
8455,2463
10576,2463
2657,2464
7408,2464
6779,2466
6762,2467
1190,2468
6612,2468
8757,2468
1636,2469
6628,2469
8842,2469
9145,2469
446,2470
701,2470
2572,2470
6593,2470
7086,2470
10439,2470
11154,2470
11299,2470
11606,2470
11722,2470
2668,2471
8284,2471
572,2472
2221,2472
3101,2472
4921,2472
5048,2472
5840,2472
7237,2472
7586,2472
7797,2472
10843,2472
3941,2473
5088,2474
5210,2474
438,2476
3332,2476
4888,2476
7850,2476
7986,2476
6237,2478
2701,2479
2898,2481
368,2482
2362,2482
7066,2482
7075,2483
6241,2484
6498,2484
6916,2484
2844,2485
4685,2485
5846,2485
2790,2486
3058,2486
6396,2486
8159,2486
8503,2486
7563,2487
1773,2489
1811,2489
6615,2489
8917,2489
6553,2490
7091,2490
6824,2491
2715,2494
5632,2494
7594,2494
7844,2495
2211,2496
2340,2496
3654,2496
6759,2496
8707,2496
11656,2496
8001,2497
6803,2498
5415,2499
4665,2500
2787,2501
4103,2501
4440,2501
364,2502
8277,2502
3236,2506
2925,2507
5089,2510
5766,2511
6708,2511
6939,2511
7244,2511
9765,2511
10890,2511
1476,2512
1800,2512
6465,2512
11498,2512
5695,2513
5575,2514
6336,2514
5893,2516
4722,2517
7704,2518
9771,2518
3457,2519
5472,2519
6003,2519
8399,2519
3448,2520
4719,2520
4837,2520
4977,2520
6407,2520
8431,2520
9734,2520
10003,2520
6013,2521
7049,2522
4394,2523
9761,2523
9911,2523
10510,2523
3404,2524
9373,2524
584,2525
7407,2525
7463,2525
6128,2526
5426,2527
5453,2528
6886,2529
254,2530
2388,2530
2662,2530
3477,2530
4301,2530
4575,2530
4705,2530
5153,2530
6001,2530
7873,2530
8165,2530
7667,2531
6876,2532
6439,2533
7278,2533
8011,2533
8161,2533
9665,2533
2605,2534
7687,2534
8155,2534
8401,2534
10012,2534
10650,2534
2436,2535
5602,2536
5292,2537
7845,2538
5140,2539
5204,2539
4003,2540
5448,2540
8348,2540
5769,2541
5195,2542
5768,2543
6173,2544
5367,2545
9508,2545
5561,2546
2619,2547
3047,2547
5671,2548
5703,2548
3549,2549
5869,2550
4950,2551
4185,2552
4271,2552
4385,2552
5005,2552
5429,2552
5491,2552
6090,2552
9976,2552
3862,2553
9965,2553
3079,2554
5045,2555
4735,2556
3741,2557
3821,2557
5789,2558
6697,2559
3225,2560
10569,2560
8286,2561
4362,2562
4963,2562
4936,2563
5516,2563
8290,2563
8187,2565
10715,2565
5670,2566
4365,2567
6348,2567
9988,2567
4372,2568
4733,2568
9241,2568
4144,2569
5608,2570
5961,2570
7295,2571
287,2572
359,2572
396,2572
472,2572
489,2572
490,2572
603,2572
643,2572
646,2572
853,2572
2335,2572
2444,2572
3519,2572
3590,2572
3690,2572
3743,2572
4250,2572
4276,2572
4404,2572
4543,2572
4778,2572
4807,2572
4813,2572
5289,2572
5301,2572
6184,2572
6209,2572
6345,2572
6922,2572
7133,2572
7321,2572
7539,2572
7544,2572
7761,2572
7781,2572
7849,2572
8122,2572
8649,2572
9419,2572
9487,2572
9572,2572
9623,2572
9625,2572
9632,2572
9634,2572
9945,2572
10045,2572
10380,2572
10530,2572
10627,2572
10729,2572
10731,2572
10734,2572
10735,2572
10804,2572
11002,2572
11017,2572
11162,2572
11407,2572
13,2573
433,2573
3722,2573
8363,2573
9453,2573
9788,2573
10477,2573
10483,2573
10959,2573
11404,2573
612,2574
818,2574
2412,2574
2679,2574
2900,2574
7596,2574
10093,2574
11079,2574
11214,2574
5461,2575
5769,2575
3417,2576
582,2577
1625,2577
3684,2577
3829,2577
4930,2579
5985,2580
4278,2582
6318,2582
9630,2582
8,2583
34,2583
41,2583
299,2583
400,2583
442,2583
4008,2583
10104,2583
5094,2584
8559,2585
3595,2586
2409,2587
7532,2587
9667,2587
5738,2588
236,2589
663,2589
8480,2589
10444,2589
10996,2589
11085,2589
608,2590
936,2590
7076,2590
10474,2590
11317,2590
11408,2590
3296,2592
5473,2592
8481,2592
9615,2592
4132,2593
5814,2593
6148,2593
10185,2593
3740,2594
3965,2594
8337,2595
8250,2596
9956,2596
5888,2597
3709,2599
3905,2599
4035,2599
5940,2599
8528,2599
9257,2599
9875,2599
9939,2599
10578,2599
10949,2599
4848,2600
10010,2600
10487,2600
7975,2601
2595,2602
7901,2602
8071,2603
2593,2605
2981,2605
3069,2605
5577,2605
7653,2605
5574,2606
741,2607
7556,2607
7819,2607
2240,2608
2265,2608
4265,2608
6027,2608
7626,2608
8047,2608
9675,2608
481,2609
2200,2609
6575,2609
6940,2609
7506,2609
7636,2609
3144,2611
3501,2612
4092,2612
4207,2612
4432,2612
8170,2612
7392,2613
1667,2614
6029,2614
6606,2614
6851,2614
3463,2616
3854,2616
3983,2616
4148,2616
4313,2616
9791,2616
9799,2616
10004,2616
10269,2616
2631,2617
6072,2617
7656,2617
8188,2617
4962,2620
10106,2620
5639,2621
5832,2621
5592,2622
2763,2623
7723,2627
8916,2627
2395,2629
7636,2630
4834,2632
2666,2633
5233,2634
3571,2636
9400,2636
10350,2636
6998,2637
4588,2638
3704,2639
6617,2639
4379,2640
6050,2640
2745,2642
8186,2642
5072,2643
3025,2645
4904,2645
5822,2645
6272,2645
6104,2646
8328,2646
3561,2647
4092,2647
4207,2647
4367,2647
5584,2647
6177,2647
5788,2649
258,2650
550,2650
8019,2650
11149,2650
5351,2651
6091,2651
7435,2652
7,2653
4160,2653
4794,2653
10679,2653
10966,2653
4318,2654
9355,2654
2710,2655
2722,2655
4317,2655
7758,2655
10605,2655
10643,2655
3312,2656
3373,2656
4660,2656
878,2657
2299,2657
2758,2657
4896,2657
5973,2657
6690,2657
7468,2657
11308,2657
5593,2658
5135,2659
4457,2660
8191,2661
5385,2662
6670,2664
5815,2665
4208,2666
4367,2666
4505,2666
5288,2666
5584,2666
9272,2666
9389,2666
1600,2668
2233,2668
2852,2668
4902,2668
5361,2668
6740,2668
6761,2668
7002,2668
7808,2668
8604,2668
9274,2668
3543,2670
2207,2672
2410,2672
2528,2672
3560,2672
4318,2672
4368,2672
6074,2672
6332,2672
6614,2672
7525,2672
7545,2672
7581,2672
7603,2672
8057,2672
8125,2672
8641,2672
9607,2672
10667,2672
2270,2673
2777,2673
2923,2673
4867,2673
5020,2673
5885,2673
7908,2673
7969,2673
8088,2673
9704,2673
2208,2674
2709,2674
2846,2674
3380,2674
6019,2674
6166,2674
6398,2674
6539,2674
6597,2674
6696,2674
6798,2674
7246,2674
7476,2674
7813,2674
8126,2674
8699,2674
6542,2675
6747,2675
5511,2676
4926,2677
8481,2679
5874,2680
5606,2681
37,2682
235,2682
3744,2682
3824,2682
3975,2682
4028,2682
6078,2682
10746,2682
10765,2682
7099,2684
9179,2684
2217,2686
8101,2686
566,2689
952,2689
1295,2689
1397,2689
1490,2689
1509,2689
6480,2689
6771,2689
7035,2689
7168,2689
7265,2689
9683,2689
11070,2689
11249,2689
11545,2689
11634,2689
11685,2689
5940,2691
5339,2693
6144,2693
2459,2694
3024,2694
6108,2694
7127,2694
7968,2694
8470,2694
9282,2694
11313,2694
5557,2695
3195,2696
3551,2696
3625,2696
4378,2696
4561,2696
5040,2696
5269,2696
5760,2696
8356,2696
9615,2696
3434,2697
4559,2698
4641,2698
4642,2698
6000,2698
6196,2698
9327,2698
6005,2699
9686,2699
5487,2700
3517,2701
2919,2702
4029,2703
5253,2703
9515,2703
9596,2703
9812,2703
10333,2703
3832,2704
5466,2705
8198,2705
8221,2706
10386,2706
4009,2707
4427,2708
9892,2708
4652,2709
5259,2710
5351,2711
